,issue_date,loan_amnt,loan_status,term,int_rate,installment,sub_grade,verification_status,addr_state,total_paymnt
4399,7-15,5200.0,1,1,18.55,189.44,22,0,East,1125.92
4400,7-15,8000.0,1,1,0.18,251.36,6,1,West,1500.89
4402,7-15,13600.0,1,0,16.55,334.72,17,0,MidWest,3334.7
559,7-15,15000.0,1,1,0.17,478.19,7,1,West,2853.86
4403,7-15,16075.0,1,0,18.55,413.03,22,1,South,1205.96
6912,7-15,23000.0,1,1,0.99,742.04,8,0,MidWest,3684.67
6910,7-15,16000.0,1,0,0.29,358.27,11,0,East,1780.43
6909,7-15,6000.0,1,1,14.65,206.97,15,0,West,6362.15
6908,7-15,18500.0,1,1,0.99,605.58,9,0,East,3565.99
4404,7-15,14700.0,1,1,0.69,493.11,12,0,East,2444.82
4405,7-15,12000.0,1,1,14.99,415.93,15,1,West,4993.36
551,7-15,13025.0,1,0,18.55,334.66,22,0,MidWest,1659.88
6902,7-15,20000.0,1,1,13.33,677.07,13,1,East,2016.4
6901,7-15,22500.0,1,0,0.53,495.18,10,0,MidWest,2461.49
9642,7-15,9600.0,1,1,13.99,328.06,14,1,MidWest,1953.44
9643,7-15,14000.0,1,0,20.99,378.67,25,1,West,1860.7
9647,7-15,21750.0,1,0,18.25,555.27,21,1,South,3309.57
6890,7-15,10000.0,1,1,0.53,329.91,10,1,0,1973.05
4431,7-15,1800.0,1,0,0.18,56.56,6,1,West,281.16
6887,7-15,10000.0,1,0,0.18,203.63,6,0,South,1009.06
9651,7-15,10000.0,1,1,0.99,322.63,8,0,West,1930.23
544,7-15,19125.0,1,0,14.65,451.48,15,0,South,2241.83
537,7-15,7000.0,1,1,13.99,239.21,14,0,South,7094.79
4447,7-15,22700.0,1,1,0.69,761.47,12,0,MidWest,1506.94
6632,7-15,12000.0,1,0,0.99,254.91,8,0,East,12563.4
4743,7-15,16600.0,1,1,0.18,521.57,6,1,West,1572.25
5809,7-15,8950.0,1,1,13.99,305.85,14,1,South,1209.49
5060,7-15,32000.0,1,1,0.17,1020.13,7,1,West,5084.35
9927,7-15,12000.0,1,0,13.99,279.16,14,0,West,1656.31
5062,7-15,10000.0,1,1,7.524344210526315,327.34,9,1,East,1957.93
6381,7-15,28000.0,0,1,0.32,843.22,1,1,East,5051.04
5067,7-15,8000.0,1,1,16.99,285.19,18,1,West,1410.85
102,7-15,12000.0,1,1,0.32,361.38,1,0,South,2148.36
5074,7-15,12000.0,1,0,17.86,303.81,20,0,MidWest,1810.95
5075,7-15,30000.0,1,0,0.69,1006.35,12,1,MidWest,6165.0
5077,7-15,19600.0,0,0,0.18,399.11,6,1,MidWest,1986.64
9931,7-15,15000.0,0,1,13.99,512.6,14,1,MidWest,2551.34
5083,7-15,10400.0,0,0,16.55,255.96,17,1,East,1014.28
5296,7-15,15000.0,1,1,13.33,507.8,13,1,West,4051.29
5049,7-15,23000.0,1,0,13.99,535.06,15,1,South,2657.42
9935,7-15,13450.0,1,1,0.32,405.05,1,0,MidWest,2021.27
6366,7-15,7000.0,1,1,0.69,234.82,12,0,West,1474.95
6364,7-15,10200.0,1,0,24.99,440.92,29,1,West,1468.33
5844,7-15,16000.0,1,0,17.57,402.57,19,1,West,2020.65
6358,7-15,9025.0,1,1,15.61,315.56,16,1,MidWest,1246.59
5107,7-15,20000.0,1,0,13.33,440.92,13,0,West,2277.44
6356,7-15,12000.0,0,1,0.32,361.38,1,0,East,2161.19
6354,7-15,5000.0,1,1,0.24,152.66,5,0,South,914.23
5113,7-15,26525.0,0,1,18.55,966.28,22,1,MidWest,5770.34
83,7-15,8200.0,1,1,14.65,282.86,15,1,East,8549.16
9944,7-15,4500.0,1,1,0.89,138.73,3,0,MidWest,0
6348,7-15,23000.0,1,0,20.99,622.1,25,1,South,3705.78
70,7-15,4800.0,0,1,16.99,171.11,18,1,West,851.02
5093,7-15,35000.0,1,1,0.89,1095.0,5,1,South,6539.32
5048,7-15,10000.0,1,1,17.86,360.83,20,1,East,2155.06
9925,7-15,3000.0,1,0,17.57,107.82,19,1,East,643.99
5041,7-15,2000.0,1,0,0.17,63.76,7,1,MidWest,1583.37
151,7-15,12000.0,1,1,0.99,392.81,9,1,East,770.97
150,7-15,20400.0,1,0,0.99,443.45,9,1,MidWest,2254.61
6434,7-15,2250.0,1,1,15.61,78.68,16,1,East,627.49
6218,7-15,12000.0,0,1,14.65,413.94,15,1,South,2464.11
142,7-15,15000.0,0,1,0.99,505.34,12,0,West,1536.93
6428,7-15,10800.0,1,1,20.99,406.84,25,1,South,1614.77
6427,7-15,5000.0,0,1,0.89,156.43,5,1,West,1417.18
141,7-15,3000.0,1,1,0.69,100.64,12,0,MidWest,3115.46
6424,7-15,5600.0,1,1,0.29,186.78,11,0,South,947.4
5021,7-15,9600.0,1,1,14.65,331.15,15,1,East,1647.94
9905,7-15,8650.0,1,1,16.55,306.47,17,1,MidWest,1542.05
137,7-15,18900.0,1,1,16.99,673.75,18,1,West,20294.66
6418,7-15,24000.0,1,0,13.99,558.32,14,0,South,3331.27
130,7-15,7500.0,1,1,0.53,440.92,10,1,West,1479.78
5026,7-15,20000.0,1,1,0.89,616.54,3,1,East,3683.93
9911,7-15,30000.0,1,0,17.86,759.52,20,1,South,2963.66
123,7-15,15000.0,1,1,0.18,471.3,6,0,MidWest,2814.17
6408,7-15,8000.0,1,1,0.69,268.36,12,0,East,793.8
5302,7-15,7200.0,1,1,13.33,243.75,15,0,MidWest,1451.84
6406,7-15,9500.0,1,1,0.53,313.41,10,1,South,1554.88
122,7-15,8550.0,1,1,19.24,314.45,22,1,South,3449.81
9915,7-15,5500.0,1,1,0.53,181.45,10,1,West,909.01
113,7-15,19200.0,1,1,0.18,440.92,6,1,West,3007.57
6401,7-15,6300.0,1,1,0.17,200.84,7,1,MidWest,216.88
6398,7-15,10350.0,1,1,17.86,373.46,20,0,South,2230.49
6396,7-15,18500.0,1,1,0.24,564.82,2,0,East,3937.71
110,7-15,10000.0,1,1,13.99,341.73,14,1,West,1717.97
65,7-15,7700.0,1,1,0.53,254.03,10,0,South,1514.32
5129,7-15,25000.0,1,1,0.89,782.15,5,1,South,0
6341,7-15,26000.0,1,0,21.99,717.95,26,1,MidWest,1404.14
5133,7-15,17000.0,1,1,16.55,602.3,17,1,South,4802.77
9979,7-15,16000.0,1,0,17.57,402.57,19,1,0,2074.49
9980,7-15,35000.0,1,0,7.524344210526315,802.29,13,1,South,3985.53
17,7-15,4000.0,1,1,0.53,131.97,10,1,South,672.29
6284,7-15,16000.0,1,0,0.29,358.27,11,1,MidWest,2189.25
6283,7-15,6150.0,1,1,13.33,208.2,13,1,South,1036.45
6282,7-15,13000.0,0,0,14.65,306.89,15,1,MidWest,1206.4
6280,7-15,1800.0,1,1,0.99,58.08,8,0,West,352.18
6278,7-15,5400.0,1,1,0.18,169.67,6,1,South,1015.57
5236,7-15,4500.0,1,1,0.69,150.96,12,1,South,751.63
5238,7-15,35000.0,0,1,0.18,1099.69,6,1,MidWest,5482.54
5239,7-15,13000.0,1,1,0.53,428.88,10,1,East,2509.01
10,7-15,6200.0,1,1,15.61,216.79,16,1,South,1073.2
6268,7-15,8825.0,1,1,16.99,314.6,18,0,South,1879.27
6265,7-15,3275.0,0,1,18.55,119.31,22,1,0,231.87
6242,7-15,28250.0,1,0,18.54,725.69,21,1,South,8679.18
5252,7-15,15000.0,1,1,0.89,440.92,3,0,South,2300.57
5258,7-15,25000.0,1,0,0.18,785.49,6,1,West,3916.09
6243,7-15,17000.0,1,0,17.57,427.73,19,0,East,2236.99
6259,7-15,15875.0,1,1,18.25,575.92,21,1,South,3423.33
3,7-15,9600.0,1,1,0.89,300.35,5,0,MidWest,1793.68
6256,7-15,20000.0,1,1,13.33,677.07,13,1,West,17370.54
5274,7-15,15000.0,1,1,0.29,500.3,11,1,East,15883.88
1,7-15,30000.0,1,1,0.89,938.57,5,1,East,4679.7
5266,7-15,2000.0,1,1,16.55,70.86,17,0,East,367.46
6250,7-15,15000.0,1,0,0.69,338.93,12,1,MidWest,2023.0
5268,7-15,21000.0,1,0,17.57,528.37,19,1,South,4734.83
6248,7-15,8000.0,1,1,13.33,270.83,13,1,West,1348.23
5216,7-15,6000.0,1,1,0.32,180.69,1,0,West,359.61
5005,7-15,18000.0,1,1,0.69,603.81,12,1,East,2993.67
5215,7-15,30000.0,1,0,15.41,720.18,16,1,South,0.0
25,7-15,11250.0,1,1,0.69,377.38,12,1,South,738.9
5134,7-15,26650.0,0,1,17.57,957.73,19,1,East,5720.37
6338,7-15,13200.0,1,1,0.26,409.15,4,1,South,2444.25
5137,7-15,17000.0,1,0,28.49,440.92,34,0,MidWest,3295.39
9955,7-15,33000.0,0,0,15.61,795.68,16,1,West,4716.84
6333,7-15,8400.0,1,1,17.14,300.07,19,1,South,3580.84
5151,7-15,9275.0,0,1,14.65,319.94,15,1,West,1904.54
5152,7-15,6500.0,1,1,0.69,218.05,12,1,South,1317.04
6329,7-15,30000.0,1,0,15.61,723.34,16,1,South,3764.54
47,7-15,18850.0,1,0,20.99,509.85,25,1,East,3190.98
5156,7-15,21750.0,1,0,20.99,588.29,25,1,MidWest,2916.09
5160,7-15,6500.0,1,1,21.99,248.21,26,1,West,1473.38
43,7-15,3600.0,1,1,16.99,128.34,18,1,South,642.83
5166,7-15,35000.0,1,0,16.99,869.66,18,1,East,4086.13
5168,7-15,10000.0,0,0,24.99,293.46,29,1,West,852.61
9960,7-15,21600.0,1,0,0.18,439.84,6,1,MidWest,3329.22
9964,7-15,20000.0,1,0,0.53,440.92,10,1,East,2628.15
5177,7-15,24000.0,1,1,0.69,805.08,12,1,South,4796.64
9966,7-15,35000.0,1,0,21.99,966.47,26,0,MidWest,38123.79
5291,7-15,24000.0,1,1,13.33,812.48,13,0,MidWest,4931.57
36,7-15,8400.0,1,1,16.99,299.45,18,1,South,890.42
6310,7-15,25000.0,1,1,0.89,770.68,3,1,South,4604.94
5186,7-15,21000.0,1,0,15.61,506.34,16,1,East,3130.42
5198,7-15,9125.0,1,1,0.53,301.04,10,1,East,1499.35
5201,7-15,12000.0,1,0,14.65,283.28,15,1,West,1406.63
27,7-15,8400.0,1,1,0.89,262.8,5,1,West,1047.52
5286,7-15,20000.0,1,0,13.99,465.27,14,1,MidWest,2776.08
6298,7-15,4800.0,1,1,0.29,440.92,11,1,South,797.22
5213,7-15,5600.0,1,1,0.89,175.2,5,1,West,1399.15
4232,7-15,15000.0,1,1,0.18,471.3,6,0,MidWest,4706.18
5000,7-15,24200.0,1,0,17.57,608.88,19,1,MidWest,573.45
5861,7-15,10000.0,1,1,13.33,338.54,13,1,South,3597.65
6575,7-15,12600.0,1,0,21.99,347.93,26,1,East,1376.33
263,7-15,20000.0,1,0,0.99,434.75,9,0,West,422.54
6204,7-15,8275.0,1,1,15.59,289.26,16,1,South,3463.95
6571,7-15,13200.0,1,1,0.59,442.16,12,1,South,432.93
5821,7-15,16000.0,1,0,13.33,366.76,13,1,West,2176.86
4815,7-15,28000.0,1,1,0.89,876.0,5,1,South,7871.73
6205,7-15,13500.0,1,0,16.55,332.26,17,1,South,2977.93
6564,7-15,18000.0,1,1,0.89,563.15,5,0,East,3371.01
4821,7-15,4925.0,1,1,16.99,175.57,18,1,East,692.98
9829,7-15,17625.0,1,1,16.55,624.44,17,0,MidWest,3714.23
5823,7-15,30000.0,1,0,0.18,610.88,6,1,MidWest,3651.65
244,7-15,10000.0,0,1,13.33,338.54,13,0,South,1677.89
266,7-15,18000.0,1,1,0.89,554.89,3,0,MidWest,1082.22
5866,7-15,5600.0,1,1,0.29,186.78,11,0,South,373.56
6554,7-15,10000.0,1,0,0.17,208.41,7,0,MidWest,1245.37
5328,7-15,15000.0,1,1,0.17,478.19,7,0,South,2273.43
4832,7-15,9800.0,1,1,0.93,297.83,1,0,MidWest,2390.7
9837,7-15,12000.0,1,1,0.99,387.15,8,1,West,3083.88
4835,7-15,33450.0,1,1,16.55,1185.11,17,1,0,7049.15
232,7-15,18000.0,1,1,0.99,589.22,9,1,South,2935.11
230,7-15,14400.0,1,0,0.99,471.37,9,0,West,2819.43
4841,7-15,10000.0,1,1,0.99,322.63,8,1,0,1607.6
9841,7-15,35000.0,1,0,14.65,826.24,15,1,East,6581.43
9842,7-15,15000.0,1,1,0.49,473.45,6,0,East,0.0
229,7-15,6500.0,1,1,0.24,440.92,2,0,MidWest,1188.51
4845,7-15,12000.0,1,1,0.89,369.93,3,1,South,2214.99
9834,7-15,20000.0,0,0,0.17,416.82,7,1,East,2480.54
6577,7-15,18000.0,1,1,13.99,615.11,14,1,MidWest,3676.67
267,7-15,17675.0,1,0,0.29,395.77,15,1,East,2350.48
269,7-15,18350.0,1,0,17.57,461.69,19,0,MidWest,2371.14
6626,7-15,8400.0,1,1,0.18,263.93,6,0,South,8699.48
6625,7-15,10000.0,1,1,0.69,335.45,12,0,South,1998.6
4744,7-15,11000.0,1,1,0.89,344.15,5,1,South,2060.08
322,7-15,3000.0,1,1,0.69,100.64,12,0,West,498.97
4747,7-15,17625.0,1,1,0.29,587.85,11,1,West,3515.07
4748,7-15,4500.0,1,1,14.65,155.23,15,0,MidWest,774.07
6617,7-15,17000.0,1,0,0.99,369.54,9,0,West,2226.94
4759,7-15,14500.0,1,0,19.19,377.66,23,1,South,1872.84
302,7-15,5000.0,1,1,17.57,179.69,19,1,South,1073.26
9806,7-15,19200.0,1,0,0.69,433.82,12,0,South,1721.74
9807,7-15,25000.0,1,1,0.24,763.28,2,1,West,3044.45
4770,7-15,18000.0,1,0,17.86,455.72,20,1,MidWest,2609.3
4772,7-15,12000.0,1,0,0.99,260.85,9,1,West,1289.6
4773,7-15,16000.0,1,1,0.24,488.5,2,0,East,2436.95
294,7-15,7500.0,1,1,0.17,239.1,7,1,South,1191.68
292,7-15,20000.0,1,1,15.61,699.3,16,1,East,4178.46
6598,7-15,9600.0,1,1,13.99,328.06,14,1,South,969.26
4775,7-15,7875.0,1,1,0.99,254.07,8,0,South,1520.05
285,7-15,14400.0,1,1,0.29,480.29,11,1,West,1911.33
4781,7-15,10000.0,1,1,13.33,338.54,13,0,MidWest,1685.29
6592,7-15,12000.0,1,0,0.69,271.14,12,1,MidWest,796.5
6588,7-15,24000.0,1,0,13.33,550.14,13,1,East,3265.29
277,7-15,5000.0,0,1,0.53,164.96,10,1,South,818.39
275,7-15,4200.0,1,0,13.99,143.53,14,0,South,714.39
4793,7-15,22000.0,1,1,15.61,769.23,16,1,South,22792.34
4794,7-15,24000.0,1,0,0.89,485.38,5,1,East,2927.55
4795,7-15,30000.0,0,0,18.25,765.89,21,1,West,4639.86
9844,7-15,22000.0,1,1,0.53,725.79,10,1,South,4340.65
226,7-15,3500.0,1,1,13.99,119.61,14,1,0,595.33
6536,7-15,30000.0,1,0,18.25,765.89,21,1,West,3768.62
4857,7-15,15000.0,1,1,13.99,512.6,14,1,East,3052.28
4920,7-15,18000.0,1,1,0.99,580.73,8,0,0,3474.39
6487,7-15,15000.0,1,1,0.26,464.95,4,0,East,1419.05
9868,7-15,30000.0,1,1,0.26,929.89,4,1,MidWest,5615.64
9872,7-15,24000.0,1,0,18.55,616.65,22,1,South,3675.17
6478,7-15,20000.0,1,0,13.99,465.27,14,0,MidWest,2760.53
183,7-15,12000.0,1,1,0.76,385.86,8,1,MidWest,379.35
6476,7-15,35000.0,1,1,13.33,1184.86,13,1,East,7083.24
5839,7-15,20500.0,1,1,0.17,653.52,7,1,East,4604.96
179,7-15,10800.0,1,0,18.55,277.5,22,1,East,0
9876,7-15,35000.0,1,1,12.0,1163.34,11,1,South,1315.63
4943,7-15,30000.0,1,0,16.55,738.34,17,1,MidWest,3636.53
9877,7-15,8000.0,1,1,14.65,275.96,15,1,South,1373.29
4947,7-15,15000.0,0,1,0.53,494.86,10,1,MidWest,2959.55
4960,7-15,35000.0,1,0,19.99,927.1,24,1,West,4557.76
9879,7-15,15000.0,1,1,7.524344210526315,457.97,2,1,South,2751.02
4965,7-15,11925.0,1,1,13.99,440.92,14,1,South,2426.58
4969,7-15,15000.0,1,1,18.55,546.44,22,1,East,3247.72
6458,7-15,10000.0,0,1,0.29,333.53,11,0,East,1987.52
6216,7-15,25000.0,1,0,0.18,509.07,6,1,South,3043.06
4979,7-15,18000.0,1,1,0.24,549.56,2,0,0,3291.12
163,7-15,20000.0,1,1,0.29,667.06,11,0,MidWest,3321.64
160,7-15,10000.0,1,1,0.17,318.79,10,0,MidWest,1907.65
4983,7-15,6000.0,1,1,0.99,196.41,9,0,West,1567.62
4988,7-15,35000.0,1,0,0.29,783.7,11,0,South,4678.3
158,7-15,12000.0,1,1,13.33,406.24,13,1,South,2022.31
4991,7-15,6000.0,1,1,14.65,206.97,15,1,South,1029.97
4995,7-15,9600.0,0,1,14.65,331.15,15,0,South,1640.12
9865,7-15,10000.0,1,1,0.69,335.45,12,1,East,10164.14
5306,7-15,19100.0,1,1,14.65,658.84,15,0,MidWest,1945.43
4917,7-15,12000.0,1,1,15.61,419.58,16,1,0,2507.07
4912,7-15,20000.0,1,0,0.99,424.85,8,1,MidWest,2560.2
6533,7-15,30025.0,1,0,19.99,795.32,24,1,South,4705.23
220,7-15,6000.0,1,1,16.99,213.89,18,1,West,1063.79
6531,7-15,12000.0,1,1,0.89,369.93,3,0,South,2214.99
4860,7-15,10325.0,1,0,19.99,440.92,24,1,South,1618.07
6528,7-15,22400.0,1,0,16.55,551.3,17,1,South,2735.9
4868,7-15,5000.0,1,1,16.99,178.24,18,1,West,886.48
6526,7-15,11000.0,1,0,21.99,303.75,26,1,West,1188.12
6524,7-15,3600.0,1,1,0.53,118.77,10,0,South,710.31
6209,7-15,12000.0,1,1,0.99,404.27,12,0,West,4842.58
4873,7-15,2100.0,1,1,0.29,70.05,11,0,South,417.43
4875,7-15,34000.0,1,1,19.19,1249.58,23,1,MidWest,7461.23
4876,7-15,6000.0,1,1,0.69,201.27,12,1,South,599.58
4878,7-15,35000.0,1,1,13.33,1184.86,13,1,South,36667.8
6518,7-15,15000.0,1,1,14.65,517.42,15,1,East,3410.42
6517,7-15,35000.0,1,1,0.99,1145.69,9,1,West,6763.75
4882,7-15,25000.0,1,0,0.99,531.06,8,0,West,3158.61
218,7-15,10000.0,1,1,0.32,301.15,1,0,East,1803.94
6513,7-15,20000.0,0,0,14.65,472.14,15,0,East,20162.78
5863,7-15,12000.0,1,0,17.86,303.81,20,0,MidWest,1799.05
6508,7-15,7000.0,0,1,0.99,229.14,9,1,South,1366.29
209,7-15,35000.0,1,1,0.29,1167.36,11,1,South,6980.26
4896,7-15,20725.0,1,0,15.61,499.71,16,1,0,2962.31
9859,7-15,12800.0,1,1,0.69,429.38,12,0,South,0
6501,7-15,14000.0,1,0,0.59,315.62,12,1,East,0.0
9860,7-15,8500.0,1,1,0.99,278.24,9,1,West,2244.81
9861,7-15,33000.0,1,1,16.99,1176.38,18,1,MidWest,1114.08
4911,7-15,25000.0,1,0,19.99,662.21,24,1,MidWest,3945.5
192,7-15,8000.0,1,1,15.61,279.72,16,1,0,1391.66
4229,7-15,28000.0,1,1,0.32,843.22,1,1,MidWest,4207.82
9627,7-15,8000.0,1,1,0.68,245.85,3,0,West,2455.53
3755,7-15,5000.0,1,1,13.99,440.92,14,1,South,1021.33
7318,7-15,10000.0,1,1,0.18,314.2,6,0,East,1876.11
7316,7-15,24000.0,1,0,13.33,550.14,13,1,East,3283.07
3814,7-15,5000.0,1,1,0.89,156.43,5,1,South,156.43
9457,7-15,35000.0,1,0,22.99,986.47,27,1,South,6860.59
3493,7-15,13000.0,1,1,0.89,400.75,3,0,MidWest,1197.27
3815,7-15,19000.0,1,1,0.53,626.82,10,1,South,3736.58
3821,7-15,15000.0,1,1,0.53,494.86,10,0,0,2959.55
7535,7-15,11000.0,1,1,0.99,360.08,9,0,West,2153.76
3823,7-15,4200.0,1,1,16.55,148.81,17,0,South,903.43
7309,7-15,19050.0,1,0,14.65,449.71,15,0,South,2233.05
1009,7-15,15000.0,0,0,0.69,338.93,12,1,South,2012.43
7308,7-15,25000.0,1,1,7.524344210526315,770.68,3,1,East,4595.85
3824,7-15,12600.0,1,1,19.19,463.08,23,1,MidWest,2301.97
7306,7-15,12950.0,1,1,18.25,469.8,21,1,MidWest,13795.49
7537,7-15,32000.0,1,0,17.86,810.16,20,1,East,32428.48
3487,7-15,25000.0,1,0,0.99,531.06,8,0,South,1034.37
861,7-15,9725.0,1,1,15.61,340.04,16,1,South,1683.33
1014,7-15,2000.0,1,1,0.17,63.76,7,0,South,126.5
7540,7-15,20000.0,1,1,0.69,670.9,12,1,MidWest,3340.4
7302,7-15,10000.0,1,0,16.55,246.12,17,1,South,1531.19
3829,7-15,3000.0,0,1,0.29,100.06,11,0,West,498.25
7533,7-15,13000.0,1,1,13.99,444.25,14,1,MidWest,2645.29
9454,7-15,5000.0,1,1,13.33,169.27,13,0,South,842.65
9453,7-15,35000.0,1,1,14.65,1207.3,15,1,West,5979.53
7323,7-15,35000.0,0,1,13.33,1184.86,13,1,South,3528.66
3512,7-15,3500.0,1,1,0.76,112.55,8,1,West,110.65
3749,7-15,19000.0,1,1,0.26,588.93,4,1,South,2936.99
7350,7-15,10525.0,1,1,14.65,363.06,15,1,South,3258.97
3752,7-15,20000.0,1,0,13.33,458.45,13,1,MidWest,2817.35
3510,7-15,15275.0,1,0,18.49,391.97,22,1,South,258.59
9445,7-15,5000.0,1,1,13.99,440.92,14,0,South,1021.33
974,7-15,6000.0,1,1,0.69,201.27,12,1,MidWest,1002.12
6115,7-15,15000.0,1,1,0.24,457.97,2,1,East,3195.39
997,7-15,20000.0,1,1,0.99,654.68,9,0,South,3903.66
5482,7-15,15850.0,1,0,24.99,465.13,29,1,South,16572.6
7298,7-15,9700.0,1,1,13.99,331.48,14,1,South,1642.32
3772,7-15,20000.0,1,0,7.524344210526315,506.35,20,1,MidWest,20640.39
3775,7-15,14000.0,1,0,0.29,313.48,11,0,MidWest,1871.32
5453,7-15,8400.0,1,1,0.29,280.17,11,0,East,0
7334,7-15,17000.0,1,1,17.86,613.4,20,1,East,3731.0
3779,7-15,11425.0,1,1,17.57,410.59,19,1,MidWest,0
5748,7-15,17050.0,1,1,0.32,513.46,1,1,South,3055.56
9371,7-15,6000.0,1,1,0.18,188.52,6,1,MidWest,383.55
873,7-15,15000.0,1,0,0.89,303.36,5,1,MidWest,1807.01
5451,7-15,3000.0,0,1,0.29,100.06,11,1,South,512.53
3804,7-15,14000.0,1,0,0.99,451.68,8,1,East,2242.86
3494,7-15,16800.0,1,1,0.18,527.85,6,1,South,2631.62
7339,7-15,35000.0,1,1,14.65,1207.3,15,1,East,6221.65
7519,7-15,6000.0,1,1,0.69,201.27,12,0,South,2008.47
3831,7-15,12975.0,1,1,18.25,470.71,21,1,East,2811.1
1017,7-15,17100.0,0,0,21.99,472.19,26,0,South,17112.02
3892,7-15,2400.0,1,1,13.99,82.02,14,0,South,0
7270,7-15,24700.0,1,0,17.86,625.34,20,1,South,3102.19
3457,7-15,5000.0,1,1,0.99,163.67,9,1,East,5065.02
7267,7-15,15400.0,1,0,0.99,327.13,8,1,South,972.84
833,7-15,22500.0,1,0,17.57,566.11,19,1,South,2808.59
822,7-15,35000.0,1,1,0.17,1115.77,7,1,South,6676.79
7559,7-15,13000.0,1,1,0.29,433.59,11,1,South,2159.07
6097,7-15,15000.0,1,1,13.18,506.72,13,1,South,991.47
7261,7-15,30000.0,1,0,17.57,754.81,19,1,West,3715.48
7259,7-15,12000.0,1,1,13.33,406.24,13,0,MidWest,2428.55
3903,7-15,12000.0,1,0,0.22,262.23,10,1,South,254.75
7254,7-15,9600.0,1,1,0.18,301.63,6,0,MidWest,2710.31
816,7-15,18000.0,1,0,0.26,358.64,4,1,West,1061.4
813,7-15,35000.0,1,1,0.89,1095.0,5,1,South,35807.01
812,7-15,30000.0,1,1,0.18,942.59,6,1,MidWest,1830.64
7247,7-15,19000.0,1,1,0.32,572.19,1,0,East,1705.34
3918,7-15,28000.0,1,0,7.524344210526315,583.55,7,1,East,3487.04
5437,7-15,8000.0,1,1,0.53,263.93,10,1,South,0
7561,7-15,15000.0,1,1,13.33,507.8,13,0,MidWest,2527.89
7562,7-15,20000.0,1,1,0.49,640.57,7,1,South,7665.75
803,7-15,16000.0,0,1,17.86,577.32,20,0,West,2870.72
1024,7-15,6000.0,1,1,0.89,187.72,5,0,West,933.34
3886,7-15,5550.0,1,1,0.24,169.45,2,0,West,843.4
7273,7-15,20000.0,1,1,0.39,611.98,2,1,East,6724.68
7556,7-15,18000.0,1,1,13.33,609.36,13,1,South,6080.27
7544,7-15,15000.0,1,0,13.99,348.95,14,0,South,2082.04
3834,7-15,9000.0,1,1,0.99,290.37,10,1,South,1446.85
7546,7-15,21000.0,1,1,0.99,707.48,12,1,South,7751.97
854,7-15,19200.0,0,1,0.89,600.69,5,0,West,3595.72
853,7-15,20000.0,1,0,0.18,440.92,6,1,East,2425.38
3838,7-15,20000.0,1,0,14.65,472.14,15,1,East,2800.28
851,7-15,11200.0,1,1,7.524344210526315,391.61,16,1,South,2330.23
3855,7-15,25300.0,1,0,19.99,670.16,24,1,South,3964.77
1020,7-15,20000.0,1,1,0.99,645.25,8,1,East,3204.05
7284,7-15,12275.0,1,0,21.99,440.92,26,1,East,2018.76
3482,7-15,27000.0,0,0,16.99,670.88,18,1,East,3443.59
3862,7-15,5000.0,0,1,13.33,169.27,13,1,West,334.84
3479,7-15,10000.0,1,1,0.26,309.97,4,0,MidWest,1541.78
9468,7-15,8950.0,1,1,17.57,321.64,19,1,South,634.54
3468,7-15,1000.0,1,1,0.53,33.0,10,0,South,330.72
9361,7-15,12900.0,1,1,17.86,465.47,20,0,West,2780.02
3463,7-15,18000.0,1,1,0.53,593.83,10,1,East,3539.92
842,7-15,9600.0,1,1,0.39,320.65,11,1,West,3834.58
9360,7-15,10000.0,1,0,15.61,241.12,16,1,West,2161.41
3875,7-15,2000.0,1,1,0.44,65.9,9,1,South,794.5
7275,7-15,14425.0,1,0,22.99,406.57,27,1,South,2014.43
3881,7-15,20000.0,1,0,16.99,496.95,18,1,MidWest,9412.16
7281,7-15,28000.0,1,1,0.99,903.35,8,0,0,4501.21
797,7-15,20000.0,1,1,0.26,619.93,4,1,West,3767.97
3520,7-15,9600.0,1,1,0.29,320.19,11,1,West,10275.76
3522,7-15,10000.0,1,1,13.99,440.92,14,1,MidWest,1700.88
3628,7-15,25375.0,1,1,0.99,818.67,8,0,East,4883.85
3630,7-15,35000.0,1,0,16.55,861.4,17,1,West,35434.44
3634,7-15,20000.0,1,1,0.18,628.39,6,1,South,0
3636,7-15,30000.0,1,0,18.55,770.81,22,1,South,3823.13
3637,7-15,14000.0,1,0,18.55,359.72,22,1,East,1769.74
5747,7-15,2500.0,1,1,0.89,78.22,5,0,MidWest,468.22
5467,7-15,13000.0,1,1,0.69,436.09,15,1,South,2598.21
3639,7-15,12000.0,1,1,13.33,406.24,13,0,East,2419.67
928,7-15,35000.0,1,1,7.524344210526315,1207.3,15,1,South,6008.01
7485,7-15,20400.0,1,1,0.92,629.15,4,1,MidWest,6901.04
926,7-15,8400.0,1,1,0.53,277.12,10,0,South,2211.58
3555,7-15,20000.0,1,1,0.59,669.94,12,0,South,641.96
3646,7-15,5000.0,1,1,13.66,170.07,13,0,East,1870.24
7419,7-15,9000.0,1,1,13.33,304.68,15,0,South,1510.07
5466,7-15,22800.0,1,0,0.99,495.62,9,1,MidWest,2464.18
7492,7-15,11300.0,1,0,13.99,262.88,14,1,East,516.98
5461,7-15,15000.0,1,1,0.18,471.3,6,0,East,2349.68
9421,7-15,20000.0,1,1,0.18,628.39,6,1,South,3798.08
9422,7-15,11000.0,1,1,7.524344210526315,389.73,17,1,MidWest,2270.23
